host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count_shared_rooms,reviews_per_month
2016-05-21,within an hour,1.0,0.97,t,t,t,-23.03304,-43.48456,Entire home/apt,4,2.5,2.0,2.0,500.0,2,15,t,18,48,68,337,60,4.97,4.95,4.95,4.97,4.97,4.97,4.82,f,0,1.44
2018-12-28,within an hour,1.0,1.0,f,t,f,-22.9405,-43.17649,Entire home/apt,6,1.0,1.0,1.0,210.0,2,1125,t,20,50,71,338,0,,,,,,,,f,0,
2014-05-11,,,,f,t,t,-23.00622,-43.32734,Entire home/apt,6,3.0,2.0,3.0,2857.0,3,1125,t,30,60,90,365,4,5.0,5.0,4.75,5.0,5.0,5.0,5.0,f,0,0.05
2013-08-16,,,,f,t,f,-22.92962,-43.18855,Entire home/apt,4,1.5,2.0,2.0,826.0,15,1125,t,30,60,90,365,0,,,,,,,,f,0,
2016-07-21,within a day,1.0,0.5,f,t,t,-22.91515,-43.18794,Entire home/apt,8,2.0,3.0,8.0,250.0,2,60,t,30,60,82,172,21,4.95,4.95,4.8,5.0,4.95,4.85,4.85,f,0,0.33
2018-10-20,within a few hours,1.0,0.97,t,t,t,-22.99662,-43.61818,Entire home/apt,2,1.0,1.0,1.0,120.0,1,30,t,27,57,87,362,19,4.95,4.89,5.0,4.89,5.0,4.79,5.0,t,0,1.45
2014-03-10,,,1.0,f,t,t,-23.00869,-43.34967,Entire home/apt,6,3.0,3.0,5.0,1890.0,4,1125,t,28,58,70,333,10,4.9,4.9,4.9,4.9,4.9,5.0,4.7,f,0,0.11
2016-07-15,a few days or more,0.0,1.0,f,t,t,-22.96863,-43.18468,Entire home/apt,2,1.0,1.0,1.0,77.0,90,190,t,0,0,0,171,2,4.0,4.5,5.0,5.0,4.5,5.0,4.0,f,0,0.21
2019-06-18,,,,f,t,t,-22.79941,-43.56887,Entire home/apt,1,8.0,3.0,,9277.0,1,1125,t,30,60,90,365,0,,,,,,,,t,0,
2017-10-07,within an hour,1.0,1.0,f,t,t,-22.9697,-43.42378,Entire home/apt,4,2.0,2.0,3.0,4500.0,1,1125,t,30,60,90,180,2,4.5,4.5,5.0,5.0,5.0,4.5,4.5,t,0,0.07
2014-02-12,within a day,1.0,0.71,t,t,t,-22.98205,-43.19248,Entire home/apt,4,1.0,2.0,2.0,120.0,2,30,t,0,0,0,0,1,5.0,5.0,4.0,5.0,5.0,4.0,5.0,f,0,0.02
2018-02-09,within an hour,0.96,0.94,f,t,t,-22.94602,-43.18326,Entire home/apt,2,1.0,1.0,1.0,153.0,5,60,t,14,38,51,51,1,4.0,5.0,5.0,5.0,5.0,5.0,5.0,t,0,0.21
2015-03-23,within an hour,1.0,1.0,t,t,t,-22.98245,-43.21203,Entire home/apt,4,2.0,1.0,2.0,743.0,2,90,t,10,29,52,61,16,5.0,5.0,5.0,5.0,5.0,5.0,4.94,t,0,2.59
2018-11-25,within an hour,1.0,0.9,f,t,t,-22.986122,-43.195156,Entire home/apt,4,2.0,2.0,3.0,520.0,5,30,t,29,59,69,159,15,5.0,5.0,4.93,5.0,5.0,5.0,4.8,f,0,0.47
2013-03-20,within an hour,1.0,0.98,t,t,t,-22.968889,-43.388271,Entire home/apt,2,1.0,1.0,3.0,130.0,2,365,t,7,37,49,49,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,0,3.43
2015-05-31,,,0.5,f,t,t,-22.97179,-43.18499,Private room,6,3.0,3.0,3.0,1000.0,4,1125,t,0,0,0,0,2,5.0,5.0,5.0,5.0,5.0,5.0,4.5,f,0,0.07
2020-03-17,within an hour,1.0,0.93,f,t,t,-22.98272,-43.21918,Entire home/apt,6,2.0,3.0,3.0,559.0,90,1125,t,0,17,47,300,3,5.0,5.0,5.0,5.0,5.0,5.0,4.67,t,0,0.53
2018-08-30,within a day,1.0,1.0,f,t,f,-23.00959,-43.46906,Shared room,7,7.0,1.0,8.0,145.0,1,30,t,30,60,81,356,0,,,,,,,,t,2,
2021-12-29,,,,f,t,t,-22.96164,-43.17562,Entire home/apt,4,1.0,1.0,2.0,1200.0,2,365,t,30,60,90,365,0,,,,,,,,t,0,
2016-09-03,within a day,1.0,0.81,f,t,t,-22.96435,-43.1775,Entire home/apt,3,1.0,1.0,2.0,317.0,2,20,t,9,39,58,148,16,5.0,5.0,4.88,5.0,5.0,4.94,4.88,f,0,3.78
2019-12-08,a few days or more,0.0,0.0,f,t,t,-22.96196,-43.20489,Entire home/apt,4,1.0,1.0,3.0,700.0,5,1125,t,28,58,88,363,1,5.0,5.0,5.0,5.0,5.0,5.0,4.0,f,0,0.04
2012-07-30,within a day,0.75,0.0,f,t,t,-22.97079,-43.18385,Entire home/apt,6,2.0,3.0,3.0,929.0,7,1125,t,28,58,79,250,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,0,0.06
2014-09-03,within a day,0.5,0.33,f,t,t,-23.00651,-43.32315,Private room,3,2.0,1.0,2.0,350.0,2,8,t,27,57,82,94,2,4.0,3.5,3.0,5.0,5.0,5.0,4.0,f,0,0.37
2018-12-10,within an hour,0.9,1.0,f,t,t,-22.928101,-43.177116,Entire home/apt,9,2.0,3.0,5.0,200.0,3,365,t,26,56,82,262,8,4.5,4.75,5.0,4.75,5.0,4.75,4.5,f,0,2.12
2019-05-23,within an hour,1.0,0.96,f,t,f,-23.06211,-43.56574,Private room,2,1.0,1.0,1.0,250.0,1,1125,t,28,58,86,361,98,4.73,4.79,4.16,4.93,4.95,4.92,4.55,f,0,2.93
2014-05-15,,,,f,t,t,-22.91584,-43.22116,Shared room,4,2.0,1.0,4.0,1033.0,5,30,f,0,0,0,0,0,,,,,,,,f,1,
2015-09-08,within an hour,1.0,0.8,f,t,t,-23.01516,-43.30705,Entire home/apt,4,1.0,1.0,2.0,190.0,1,1125,t,0,1,16,275,28,4.85,4.93,4.52,4.85,5.0,5.0,4.41,f,0,0.36
,,,,,,,-22.98091,-43.19379,Entire home/apt,5,1.5,2.0,3.0,331.0,1,365,t,14,41,59,242,11,4.55,4.55,4.82,5.0,5.0,4.91,4.73,t,0,1.74
2014-04-04,within an hour,1.0,0.96,f,t,t,-23.07262,-43.56787,Entire home/apt,6,3.0,3.0,5.0,590.0,2,1125,t,18,41,63,338,87,4.89,4.75,4.9,4.8,4.92,4.61,4.8,f,0,0.88
2020-03-17,within an hour,1.0,0.93,f,t,t,-22.98083,-43.20497,Entire home/apt,5,2.0,3.0,3.0,735.0,5,1125,t,2,32,62,315,0,,,,,,,,t,0,
2018-10-21,,,1.0,f,t,f,-22.86899,-43.27007,Private room,2,1.0,1.0,1.0,160.0,8,1125,t,30,60,90,365,16,5.0,4.81,4.75,4.88,4.88,4.88,4.88,t,0,0.41
2014-08-31,a few days or more,0.0,0.33,f,t,t,-22.97179,-43.19143,Private room,2,1.0,1.0,1.0,190.0,3,1125,t,28,58,88,363,0,,,,,,,,t,0,
2013-11-27,within an hour,1.0,0.74,f,t,t,-22.97658,-43.18947,Entire home/apt,4,2.0,2.0,5.0,489.0,3,1125,t,29,59,78,168,0,,,,,,,,f,0,
2012-12-02,within an hour,1.0,0.2,t,t,t,-22.98463,-43.19917,Entire home/apt,2,1.0,1.0,1.0,310.0,2,1125,t,30,60,84,356,38,4.7,4.36,4.94,4.83,4.78,4.89,4.53,f,0,0.31
2019-09-21,,,1.0,f,t,t,-22.96785,-43.39651,Private room,2,1.0,1.0,1.0,400.0,1,1125,t,0,0,0,0,2,5.0,5.0,5.0,4.5,5.0,5.0,4.5,t,0,0.06
2015-09-08,within an hour,1.0,0.56,t,t,t,-23.00315,-43.32629,Entire home/apt,4,2.0,2.0,3.0,998.0,2,1125,t,30,60,90,365,2,4.5,4.0,5.0,5.0,5.0,5.0,3.0,f,0,0.03
2014-11-01,within a few hours,1.0,1.0,f,t,f,-22.98317,-43.20284,Private room,2,1.0,1.0,1.0,150.0,2,1125,t,0,0,0,199,28,5.0,5.0,4.96,4.96,4.96,5.0,4.96,f,0,0.45
2019-08-09,within a few hours,1.0,0.85,f,t,t,-22.97901,-43.19191,Entire home/apt,4,1.5,2.0,4.0,350.0,3,1125,t,21,43,55,252,10,4.9,5.0,4.7,5.0,4.7,4.8,4.7,f,0,0.33
2018-03-13,within a day,0.5,0.09,f,t,t,-22.96645,-43.17747,Private room,2,1.0,1.0,1.0,136.0,2,15,t,0,0,10,281,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,0,0.03
2015-03-16,within an hour,0.97,1.0,f,t,t,-23.00566,-43.34157,Entire home/apt,2,1.0,1.0,2.0,250.0,1,1125,t,30,60,83,353,38,4.68,4.68,4.79,4.87,4.74,4.87,4.61,t,0,0.91
2015-09-12,a few days or more,0.0,0.0,f,t,f,-22.97094,-43.19251,Private room,2,2.0,4.0,1.0,250.0,5,1125,t,30,60,90,365,1,3.0,4.0,3.0,5.0,5.0,5.0,5.0,f,0,0.02
2017-04-25,a few days or more,0.25,1.0,f,t,t,-22.97364,-43.38791,Entire home/apt,6,1.0,2.0,3.0,2490.0,3,15,t,30,60,86,361,0,,,,,,,,t,0,
2020-09-22,a few days or more,0.0,,f,t,t,-22.83581,-43.3727,Private room,1,1.0,1.0,2.0,55.0,1,1125,t,30,60,90,365,0,,,,,,,,t,0,
2016-07-07,,,,f,t,f,-22.9276,-43.35273,Shared room,2,1.0,1.0,2.0,258.0,10,60,t,29,59,89,89,0,,,,,,,,t,1,
2019-10-28,,,,f,t,f,-22.90933,-43.20885,Entire home/apt,3,1.0,1.0,3.0,80.0,3,40,t,6,36,50,160,13,5.0,4.92,5.0,5.0,5.0,4.85,4.92,f,0,1.78
2016-07-07,,,,f,t,f,-23.00399,-43.33107,Entire home/apt,6,2.0,2.0,6.0,2426.0,7,40,t,30,60,90,365,0,,,,,,,,t,0,
2017-09-20,within an hour,1.0,1.0,f,t,f,-22.95287,-43.18406,Entire home/apt,4,1.0,1.0,1.0,210.0,3,30,t,30,60,84,359,40,4.7,4.83,4.83,4.88,4.78,4.9,4.7,t,0,1.12
2015-11-04,,,1.0,f,t,t,-23.00527,-43.34265,Private room,1,1.0,1.0,,60.0,3,1125,t,0,0,0,0,5,5.0,4.8,5.0,5.0,5.0,5.0,5.0,t,0,0.34
2018-08-29,,,0.82,f,t,t,-23.02347,-43.4534,Entire home/apt,4,1.0,1.0,,198.0,2,15,t,0,0,0,0,14,4.5,4.29,4.21,4.71,4.64,4.71,4.43,f,0,0.86
2016-01-19,,,,f,t,t,-22.96636,-43.18098,Private room,2,1.0,1.0,1.0,300.0,1,1125,t,28,58,88,88,0,,,,,,,,f,0,
2019-09-24,within an hour,1.0,0.9,f,t,t,-23.02398,-43.45638,Private room,3,2.5,1.0,1.0,400.0,3,60,t,30,60,90,364,2,3.5,3.0,3.5,3.5,3.0,5.0,3.5,f,0,0.54
2015-02-14,within an hour,1.0,1.0,t,t,t,-22.90693,-43.24286,Entire home/apt,5,1.0,2.0,3.0,193.0,1,200,t,14,34,56,60,109,4.89,4.87,4.77,4.94,4.9,4.56,4.74,t,0,1.53
2014-04-08,,,0.0,f,t,t,-22.92639,-43.17868,Entire home/apt,3,1.0,1.0,1.0,146.0,4,1125,t,0,0,0,0,36,4.72,4.97,4.78,4.91,4.94,4.85,4.5,f,0,0.38
2020-01-04,within a few hours,1.0,1.0,f,t,t,-22.9704,-43.18627,Entire home/apt,3,1.0,1.0,1.0,136.0,2,1125,t,10,26,42,132,19,4.32,4.21,3.89,4.74,4.74,4.74,4.21,t,0,2.77
2016-06-19,,,,f,t,f,-22.92034,-43.20939,Entire home/apt,5,1.0,2.0,2.0,600.0,10,30,t,27,57,87,362,0,,,,,,,,t,0,
2017-02-10,within an hour,0.96,0.97,f,t,t,-22.97669,-43.19136,Entire home/apt,6,1.5,1.0,4.0,137.0,2,120,t,27,57,80,80,32,4.53,4.63,4.38,4.81,4.84,4.94,4.5,t,0,0.65
2015-01-15,within a few hours,1.0,0.76,f,t,t,-22.98386,-43.19549,Entire home/apt,3,1.0,1.0,3.0,350.0,1,1125,t,0,0,0,140,77,4.88,4.83,4.91,4.95,4.96,4.99,4.75,f,0,1.08
2013-09-06,within a day,0.76,0.45,f,t,t,-22.93482,-43.19789,Entire home/apt,12,6.0,5.0,6.0,4500.0,1,30,t,30,60,90,365,2,5.0,5.0,5.0,4.5,4.0,5.0,4.5,f,0,0.03
2017-09-27,within an hour,1.0,1.0,t,t,t,-22.98117,-43.19189,Entire home/apt,3,1.0,1.0,2.0,250.0,4,1125,t,4,4,20,193,16,4.88,4.88,4.94,5.0,4.88,5.0,4.88,t,0,1.02
2017-01-25,within an hour,1.0,1.0,f,t,f,-22.97922,-43.1908,Entire home/apt,2,1.0,1.0,2.0,148.0,2,16,t,29,40,50,50,5,4.8,5.0,5.0,5.0,5.0,5.0,5.0,f,0,0.11
2020-11-17,within a few hours,1.0,1.0,f,t,f,-22.95437,-43.18267,Entire home/apt,2,1.0,,1.0,280.0,1,7,t,14,36,62,337,0,,,,,,,,t,0,
2012-07-11,within an hour,1.0,0.5,f,t,t,-22.98311,-43.19844,Entire home/apt,8,3.0,3.0,4.0,700.0,5,1125,t,0,2,2,80,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,0,0.1
2014-05-03,,,0.0,f,t,t,-22.92143,-43.24012,Private room,2,1.0,1.0,2.0,150.0,1,1125,t,30,60,90,365,0,,,,,,,,f,0,
2015-10-27,a few days or more,0.0,,f,t,f,-22.91572,-43.24295,Private room,1,1.0,1.0,1.0,80.0,1,1125,t,30,60,89,89,0,,,,,,,,f,0,
2015-11-07,within an hour,1.0,1.0,f,t,t,-22.9764,-43.19018,Entire home/apt,6,3.5,3.0,3.0,1000.0,1,365,t,30,60,85,355,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,0,0.51
2015-06-24,within an hour,1.0,1.0,t,t,t,-22.96333,-43.17481,Entire home/apt,4,1.0,1.0,1.0,187.0,3,365,t,20,49,61,61,20,4.9,4.85,4.9,4.95,5.0,4.95,4.95,t,0,3.51
2020-06-29,within a few hours,1.0,0.98,f,t,t,-22.97643,-43.41383,Entire home/apt,2,1.0,1.0,1.0,188.0,15,365,t,30,60,62,334,4,3.75,4.75,5.0,4.25,3.5,4.75,3.75,f,0,0.78
2013-05-16,within an hour,0.99,1.0,f,t,t,-22.98205,-43.18989,Entire home/apt,4,1.0,1.0,2.0,381.0,2,30,t,0,0,0,0,14,4.79,4.79,4.71,5.0,4.93,5.0,4.64,t,0,0.23
2015-08-31,within a day,0.5,0.5,f,t,t,-22.9793,-43.18891,Entire home/apt,7,4.0,3.0,4.0,1859.0,4,1125,t,27,57,87,354,4,4.5,4.75,4.25,4.75,5.0,4.75,4.5,f,0,0.05
2011-04-06,within a few hours,1.0,,f,t,t,-22.98088,-43.20042,Private room,2,1.0,1.0,1.0,207.0,3,30,t,0,0,0,2,167,4.89,4.94,4.99,4.96,4.87,4.93,4.77,t,0,1.31
2015-01-26,within an hour,1.0,0.86,t,t,t,-22.94888,-43.384,Private room,2,1.0,1.0,1.0,234.0,1,30,t,0,0,3,180,10,4.56,4.56,4.56,4.67,4.56,4.11,4.33,t,4,0.23
2021-03-24,within a day,0.5,0.88,f,t,t,-23.02058,-43.46897,Private room,4,3.0,2.0,2.0,188.0,4,240,t,30,60,83,358,8,4.5,4.38,4.38,4.5,4.5,4.25,4.5,f,0,0.54
2014-10-28,within an hour,1.0,1.0,t,t,f,-22.96656,-43.18723,Entire home/apt,4,1.0,,3.0,180.0,4,1125,t,30,60,79,169,25,4.92,4.96,5.0,4.92,5.0,4.96,4.72,t,0,0.5
2013-02-01,,,0.5,f,t,t,-22.948999,-43.185928,Entire home/apt,2,1.0,1.0,1.0,190.0,3,10,t,0,0,0,0,4,5.0,5.0,5.0,5.0,5.0,5.0,4.25,f,0,0.1
2014-02-22,within an hour,0.67,0.75,f,t,t,-22.9109,-43.24067,Private room,10,5.0,1.0,2.0,217.0,7,30,t,30,60,90,365,2,5.0,5.0,5.0,5.0,5.0,4.0,5.0,t,0,0.03
2014-04-01,within a day,1.0,0.67,f,t,t,-22.97477,-43.18987,Entire home/apt,2,1.0,1.0,1.0,500.0,2,1125,t,28,58,83,358,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,0,0.07
2014-05-26,within a day,1.0,0.0,f,t,t,-22.92547,-43.17435,Entire home/apt,3,1.5,1.0,1.0,100.0,30,250,t,0,0,0,21,8,4.75,5.0,5.0,5.0,5.0,4.75,4.5,f,0,0.09
2015-09-10,within an hour,1.0,0.49,f,t,t,-22.98511,-43.20081,Entire home/apt,3,1.0,1.0,2.0,990.0,4,365,t,30,60,90,365,0,,,,,,,,f,0,
2013-07-25,within an hour,1.0,0.71,f,t,f,-22.96722,-43.18451,Entire home/apt,3,1.0,1.0,1.0,170.0,2,1125,t,28,58,82,334,8,5.0,5.0,5.0,4.88,5.0,4.88,4.88,f,0,0.1
2014-04-08,,,,f,t,f,-22.93555,-43.18771,Private room,2,1.0,1.0,1.0,2000.0,360,360,t,28,58,88,363,0,,,,,,,,f,0,
2012-05-25,within an hour,1.0,1.0,f,t,t,-22.9155,-43.18997,Entire home/apt,2,1.0,1.0,1.0,111.0,13,90,t,0,17,47,137,9,4.67,4.67,5.0,5.0,5.0,4.44,4.56,t,0,0.35
2015-09-07,within an hour,1.0,0.99,t,t,t,-23.02585,-43.50549,Entire home/apt,8,6.5,5.0,5.0,1586.0,2,30,t,25,44,64,296,33,5.0,5.0,5.0,5.0,5.0,4.91,4.94,f,0,1.64
2014-06-01,within an hour,1.0,0.33,f,t,f,-22.97465,-43.19292,Private room,2,1.0,1.0,2.0,200.0,1,1125,t,30,60,85,360,22,4.36,4.59,4.64,4.86,4.5,4.91,4.45,f,0,0.23
2020-09-10,within an hour,1.0,0.96,t,t,t,-22.97874,-43.18996,Entire home/apt,4,1.0,1.0,2.0,312.0,1,365,t,30,52,62,62,2,5.0,5.0,4.5,5.0,5.0,5.0,5.0,f,0,0.26
2014-05-14,within an hour,1.0,1.0,t,t,t,-22.98115,-43.18972,Entire home/apt,6,1.0,1.0,4.0,170.0,2,365,t,30,60,80,355,20,4.5,4.6,4.8,4.95,4.9,4.55,4.4,t,0,2.91
2020-10-07,,,1.0,f,t,t,-22.98282,-43.18947,Entire home/apt,6,2.0,2.0,2.0,881.0,1,365,t,15,34,56,291,13,4.77,4.77,4.92,4.92,4.69,4.92,4.85,t,0,0.73
2018-01-07,within a few hours,0.8,0.89,t,t,f,-22.96291,-43.17975,Entire home/apt,3,1.5,2.0,2.0,200.0,2,365,t,29,59,79,169,2,4.5,4.5,4.5,5.0,5.0,5.0,5.0,f,0,0.91
2016-04-12,,,,f,t,f,-22.93575,-43.2032,Private room,4,1.0,1.0,3.0,300.0,2,30,t,29,59,89,364,1,0.0,,,,,,,t,0,0.02
2018-01-22,a few days or more,0.0,0.0,f,t,t,-22.95637,-43.19937,Entire home/apt,3,1.0,1.0,2.0,450.0,2,1123,t,27,57,79,169,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,0,0.06
2014-05-23,within a few hours,0.93,0.88,f,t,f,-23.01121,-43.35517,Entire home/apt,12,3.0,3.0,4.0,5000.0,5,365,t,30,60,90,365,0,,,,,,,,f,0,
2016-01-04,within an hour,1.0,1.0,f,t,t,-22.8979,-43.18007,Entire home/apt,15,1.0,1.0,1.0,1500.0,1,1125,t,25,51,74,320,15,5.0,4.87,4.53,4.8,4.87,4.87,4.93,t,0,0.22
2011-07-28,a few days or more,0.11,,f,t,t,-22.92995,-43.17666,Entire home/apt,6,1.5,2.0,3.0,250.0,20,365,t,30,60,90,365,0,,,,,,,,t,0,
2017-02-20,,,,f,t,f,-22.91438,-43.18713,Entire home/apt,3,1.0,,3.0,450.0,2,1125,t,29,59,89,364,0,,,,,,,,t,0,
2022-02-24,within a few hours,0.78,1.0,f,t,t,-23.00365,-43.31046,Entire home/apt,2,1.0,1.0,1.0,264.0,1,365,t,30,60,87,362,0,,,,,,,,f,0,
2016-06-26,,,,f,t,f,-22.94824,-43.33514,Private room,2,1.0,1.0,1.0,412.0,2,30,t,29,59,89,89,0,,,,,,,,t,0,
2019-07-08,a few days or more,0.0,,f,t,t,-23.00054,-43.41781,Entire home/apt,4,4.0,3.0,3.0,1800.0,1,30,t,30,60,90,364,0,,,,,,,,t,0,
2011-10-03,within a day,0.5,0.0,f,t,t,-22.9859,-43.23281,Private room,6,1.0,2.0,3.0,400.0,2,20,t,0,0,0,0,6,4.83,4.83,4.83,5.0,5.0,4.67,4.83,f,0,0.06
2018-03-19,within a day,0.8,0.5,f,t,f,-22.97238,-43.1885,Entire home/apt,9,2.5,3.0,5.0,914.0,2,1125,t,30,57,83,173,9,5.0,5.0,5.0,5.0,5.0,5.0,4.89,f,0,0.27
2020-01-06,within an hour,1.0,0.75,f,t,t,-22.96413,-43.17491,Entire home/apt,4,1.0,1.0,1.0,310.0,3,1125,t,20,50,68,338,1,5.0,5.0,4.0,5.0,5.0,5.0,5.0,t,0,0.06
2015-03-28,within an hour,0.99,0.99,f,t,t,-22.97,-43.18583,Entire home/apt,4,1.0,1.0,3.0,207.0,1,365,t,25,55,85,342,0,,,,,,,,t,0,
2012-05-07,,,0.5,f,t,f,-22.95907,-43.20346,Private room,2,1.0,1.0,1.0,420.0,3,10,t,30,60,90,365,7,4.86,4.86,4.86,5.0,5.0,4.71,4.57,f,0,0.06
2022-04-25,,,,f,t,t,-22.96466,-43.18808,Entire home/apt,4,1.0,1.0,3.0,380.0,2,7,t,28,58,88,363,0,,,,,,,,f,0,
2021-10-13,within an hour,1.0,1.0,f,t,t,-22.906525,-43.194077,Entire home/apt,4,1.0,1.0,2.0,240.0,2,1125,t,30,60,86,240,6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,0,1.05
2015-01-27,within a few hours,1.0,1.0,t,t,t,-22.963884,-43.176556,Entire home/apt,4,1.5,1.0,2.0,236.0,2,1125,t,29,59,85,162,37,4.97,4.97,4.97,5.0,5.0,4.97,4.86,f,0,0.44
2014-04-10,a few days or more,0.0,0.2,f,t,t,-22.98328,-43.2336,Entire home/apt,2,1.0,,1.0,310.0,4,1125,t,29,59,81,356,6,5.0,5.0,5.0,5.0,5.0,4.83,4.67,f,0,0.08
2014-05-21,,,,f,t,f,-22.99422,-43.25534,Entire home/apt,6,2.0,3.0,3.0,1400.0,1,1125,t,30,60,90,365,0,,,,,,,,f,0,
2016-05-07,within a day,1.0,0.57,f,t,t,-22.96292,-43.17485,Entire home/apt,5,1.0,1.0,1.0,250.0,4,1125,t,27,57,68,282,13,4.85,4.92,5.0,5.0,5.0,4.92,4.69,f,0,0.18
2014-05-10,within an hour,1.0,1.0,t,t,t,-22.96392,-43.17638,Entire home/apt,4,1.0,1.0,1.0,210.0,3,1125,t,6,18,30,41,12,5.0,5.0,5.0,5.0,5.0,4.92,4.92,t,0,1.55
2014-02-06,within a day,0.89,0.71,f,t,t,-22.91786,-43.25716,Private room,1,1.0,1.0,1.0,55.0,2,60,t,27,57,87,362,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,0,0.23
2018-05-15,within a few hours,0.89,1.0,f,t,t,-22.90686,-43.2571,Entire home/apt,2,1.5,1.0,2.0,100.0,3,360,t,23,53,83,358,4,4.5,4.0,3.5,4.5,5.0,4.5,4.5,f,0,0.08
2015-07-01,,,,f,t,t,-22.91866,-43.21141,Private room,1,1.0,1.0,1.0,284.0,3,1125,t,30,60,90,365,0,,,,,,,,f,0,
2013-08-26,within an hour,1.0,0.75,f,t,t,-22.977604,-43.192089,Entire home/apt,4,2.0,2.0,2.0,286.0,2,200,t,8,18,45,196,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,0,1.0
2018-07-10,a few days or more,0.46,0.08,f,t,t,-22.9819,-43.19188,Entire home/apt,3,1.0,,2.0,150.0,4,90,t,29,59,85,360,5,3.2,3.0,3.4,4.2,5.0,4.8,3.0,f,0,0.14
2014-09-11,within an hour,1.0,0.94,t,t,t,-22.98401,-43.20097,Entire home/apt,3,1.0,1.0,1.0,280.0,3,1125,t,25,48,71,161,26,4.62,4.81,4.38,4.92,4.88,4.92,4.73,f,0,1.52
2016-07-25,,,,f,t,f,-22.92703,-43.17576,Entire home/apt,4,1.0,2.0,2.0,300.0,15,30,t,28,58,88,363,0,,,,,,,,f,0,
2013-01-27,within an hour,1.0,0.99,f,t,t,-22.98625,-43.20808,Entire home/apt,8,5.0,4.0,4.0,9293.0,5,1125,t,29,59,89,364,1,0.0,,,,,,,t,0,0.03
2014-04-11,within a day,0.8,0.0,f,t,f,-22.98173,-43.19913,Entire home/apt,5,2.5,3.0,3.0,330.0,3,10,t,10,10,10,10,0,,,,,,,,t,0,
2013-08-15,,,,f,t,f,-23.00182,-43.42615,Private room,5,2.0,2.0,3.0,10000.0,2,30,t,29,59,89,89,1,4.0,3.0,3.0,5.0,5.0,3.0,3.0,t,0,0.02
2011-12-13,within a few hours,1.0,0.0,f,t,t,-22.98414,-43.22163,Entire home/apt,5,2.5,2.0,3.0,400.0,90,90,t,0,0,5,280,0,,,,,,,,f,0,
2015-10-27,within a day,1.0,1.0,f,t,t,-22.98222,-43.20095,Entire home/apt,4,2.0,2.0,2.0,397.0,3,60,t,0,19,31,278,0,,,,,,,,f,0,
2020-03-11,a few days or more,0.48,0.78,f,t,t,-23.01556,-43.30262,Entire home/apt,6,2.0,2.0,4.0,748.0,1,365,t,28,58,77,352,0,,,,,,,,f,0,
2013-12-29,within an hour,1.0,1.0,t,t,t,-22.92142,-43.17369,Entire home/apt,3,1.0,1.0,2.0,140.0,3,1125,t,5,30,50,140,87,4.85,4.9,4.91,4.94,4.93,4.9,4.71,t,0,0.89
2019-01-20,within an hour,1.0,0.97,t,t,t,-22.96133,-43.1739,Entire home/apt,2,1.0,,2.0,240.0,2,1125,t,30,60,85,161,18,5.0,5.0,5.0,4.94,5.0,4.94,4.89,f,0,2.81
2018-07-18,within a day,0.7,0.44,f,t,f,-22.98256,-43.19433,Entire home/apt,6,3.0,3.0,6.0,550.0,3,14,t,23,53,83,173,0,,,,,,,,f,0,
2015-06-08,,,0.83,f,t,t,-22.96842,-43.18716,Entire home/apt,2,1.0,1.0,1.0,129.0,3,1125,t,0,0,0,0,123,4.67,4.86,4.74,4.93,4.89,4.95,4.63,f,0,1.55
2020-10-07,,,1.0,f,t,t,-22.97014,-43.18811,Entire home/apt,3,1.0,2.0,2.0,320.0,1,365,t,24,47,66,341,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,0,0.83
2014-10-21,within a few hours,0.97,0.65,t,t,t,-23.00818,-43.28796,Entire home/apt,10,8.0,5.0,5.0,14162.0,3,1125,t,19,49,79,354,0,,,,,,,,f,0,
2015-05-05,within a day,1.0,0.2,f,t,f,-22.91238,-43.18458,Entire home/apt,4,1.0,1.0,2.0,350.0,2,30,t,28,58,86,176,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,0,0.06
2016-05-28,within an hour,1.0,1.0,f,t,t,-22.97188,-43.18368,Entire home/apt,3,1.0,1.0,2.0,316.0,1,1125,t,10,25,38,38,18,4.72,4.78,4.89,4.83,4.67,4.94,4.72,t,0,0.46
